log_id,request_id,completion_date,cost,created_at,updated_at,deleted_at,description,charged_to
1465,1486,2025-09-25,3274.45,2025-09-25 00:00:00,2025-09-25 00:00:00,,,owner
1466,1487,2025-09-19,3295.94,2025-09-19 00:00:00,2025-09-19 00:00:00,,,owner
1467,1488,2025-09-09,4706.55,2025-09-09 00:00:00,2025-09-09 00:00:00,,,owner
1468,1489,2025-11-01,4708.97,2025-11-01 00:00:00,2025-11-01 00:00:00,,,owner
1469,1490,2025-10-15,7358.82,2025-10-15 00:00:00,2025-10-15 00:00:00,,,owner
1470,1491,2025-10-19,3998.00,2025-10-19 00:00:00,2025-10-19 00:00:00,,,owner
1471,1492,2025-10-26,7189.23,2025-10-26 00:00:00,2025-10-26 00:00:00,,,owner
1472,1493,2025-10-20,1686.91,2025-10-20 00:00:00,2025-10-20 00:00:00,,,owner
1473,1494,2025-10-08,4562.28,2025-10-08 00:00:00,2025-10-08 00:00:00,,,owner
1474,1495,2025-10-04,2327.15,2025-10-04 00:00:00,2025-10-04 00:00:00,,,owner
1475,1496,2025-10-14,3015.31,2025-10-14 00:00:00,2025-10-14 00:00:00,,,owner
1476,1497,2025-10-30,1308.52,2025-10-30 00:00:00,2025-10-30 00:00:00,,,owner
1477,1498,2025-10-14,3876.70,2025-10-14 00:00:00,2025-10-14 00:00:00,,,owner
1478,1500,2025-10-04,3606.15,2025-10-04 00:00:00,2025-10-04 00:00:00,,,owner
1479,1501,2025-10-15,1323.26,2025-10-15 00:00:00,2025-10-15 00:00:00,,,owner
1480,1502,2025-10-28,7572.60,2025-10-28 00:00:00,2025-10-28 00:00:00,,,owner
1481,1503,2025-10-03,8708.71,2025-10-03 00:00:00,2025-10-03 00:00:00,,,owner
1482,1504,2025-10-15,3533.51,2025-10-15 00:00:00,2025-10-15 00:00:00,,,owner
1483,1505,2025-10-24,706.19,2025-10-24 00:00:00,2025-10-24 00:00:00,,,owner
1484,1506,2025-10-15,6658.05,2025-10-15 00:00:00,2025-10-15 00:00:00,,,owner
1485,1507,2025-10-05,1695.75,2025-10-05 00:00:00,2025-10-05 00:00:00,,,owner
1486,1508,2025-11-06,8265.64,2025-11-06 00:00:00,2025-11-06 00:00:00,,,owner
1487,1509,2025-10-11,5126.24,2025-10-11 00:00:00,2025-10-11 00:00:00,,,owner
1488,1510,2025-11-05,6845.55,2025-11-05 00:00:00,2025-11-05 00:00:00,,,owner
1489,1511,2025-11-01,1644.31,2025-11-01 00:00:00,2025-11-01 00:00:00,,,owner
1490,1512,2025-10-16,7424.37,2025-10-16 00:00:00,2025-10-16 00:00:00,,,owner
1491,1513,2025-10-05,4339.13,2025-10-05 00:00:00,2025-10-05 00:00:00,,,owner
1492,1514,2025-10-07,4305.03,2025-10-07 00:00:00,2025-10-07 00:00:00,,,owner
1493,1515,2025-10-11,6563.38,2025-10-11 00:00:00,2025-10-11 00:00:00,,,owner
1494,1516,2025-10-07,6802.58,2025-10-07 00:00:00,2025-10-07 00:00:00,,,owner
1495,1517,2025-11-30,3405.76,2025-11-30 00:00:00,2025-11-30 00:00:00,,,owner
1496,1518,2025-11-11,6114.01,2025-11-11 00:00:00,2025-11-11 00:00:00,,,owner
1497,1519,2025-12-03,1340.93,2025-12-03 00:00:00,2025-12-03 00:00:00,,,owner
1498,1520,2025-11-29,5334.42,2025-11-29 00:00:00,2025-11-29 00:00:00,,,owner
1499,1521,2025-11-13,3089.22,2025-11-13 00:00:00,2025-11-13 00:00:00,,,owner
1500,1522,2025-11-09,6665.89,2025-11-09 00:00:00,2025-11-09 00:00:00,,,owner
1501,1523,2025-11-24,2258.81,2025-11-24 00:00:00,2025-11-24 00:00:00,,,owner
1502,1524,2025-11-23,5292.73,2025-11-23 00:00:00,2025-11-23 00:00:00,,,owner
1503,1525,2025-11-11,4246.35,2025-11-11 00:00:00,2025-11-11 00:00:00,,,owner
1504,1526,2025-11-04,1723.56,2025-11-04 00:00:00,2025-11-04 00:00:00,,,owner
1505,1527,2025-11-18,2001.21,2025-11-18 00:00:00,2025-11-18 00:00:00,,,owner
1506,1528,2025-11-29,5904.04,2025-11-29 00:00:00,2025-11-29 00:00:00,,,owner
1507,1529,2025-11-24,7188.01,2025-11-24 00:00:00,2025-11-24 00:00:00,,,owner
1508,1530,2025-11-14,7018.40,2025-11-14 00:00:00,2025-11-14 00:00:00,,,owner
1509,1531,2025-11-06,8571.46,2025-11-06 00:00:00,2025-11-06 00:00:00,,,owner
1510,1532,2025-11-15,3775.55,2025-11-15 00:00:00,2025-11-15 00:00:00,,,owner
1511,1533,2025-11-17,745.50,2025-11-17 00:00:00,2025-11-17 00:00:00,,,owner
1512,1534,2025-11-13,2710.45,2025-11-13 00:00:00,2025-11-13 00:00:00,,,owner
1513,1535,2025-11-25,2063.67,2025-11-25 00:00:00,2025-11-25 00:00:00,,,owner
1514,1536,2025-11-22,3991.27,2025-11-22 00:00:00,2025-11-22 00:00:00,,,owner
1515,1537,2025-11-29,6350.78,2025-11-29 00:00:00,2025-11-29 00:00:00,,,owner
1516,1538,2025-11-25,5312.20,2025-11-25 00:00:00,2025-11-25 00:00:00,,,owner
1517,1540,2025-11-13,4275.15,2025-11-13 00:00:00,2025-11-13 00:00:00,,,owner
1518,1541,2025-11-23,1001.17,2025-11-23 00:00:00,2025-11-23 00:00:00,,,owner
1519,1542,2025-11-17,1944.21,2025-11-17 00:00:00,2025-11-17 00:00:00,,,owner
1520,1543,2025-12-08,3444.17,2025-12-08 00:00:00,2025-12-08 00:00:00,,,owner
1521,1544,2026-01-02,3431.86,2026-01-02 00:00:00,2026-01-02 00:00:00,,,owner
1522,1545,2025-12-26,4202.72,2025-12-26 00:00:00,2025-12-26 00:00:00,,,owner
1523,1546,2025-12-06,1661.35,2025-12-06 00:00:00,2025-12-06 00:00:00,,,owner
1524,1547,2025-12-04,2344.13,2025-12-04 00:00:00,2025-12-04 00:00:00,,,owner
1525,1548,2025-12-23,7327.92,2025-12-23 00:00:00,2025-12-23 00:00:00,,,owner
1526,1549,2025-12-09,5053.68,2025-12-09 00:00:00,2025-12-09 00:00:00,,,owner
1527,1550,2025-12-03,4623.35,2025-12-03 00:00:00,2025-12-03 00:00:00,,,owner
1528,1551,2025-12-09,4242.22,2025-12-09 00:00:00,2025-12-09 00:00:00,,,owner
1529,1552,2025-12-26,2242.61,2025-12-26 00:00:00,2025-12-26 00:00:00,,,owner
1530,1553,2025-12-21,12786.95,2025-12-21 00:00:00,2025-12-21 00:00:00,,,owner
1531,1554,2025-12-04,2113.49,2025-12-04 00:00:00,2025-12-04 00:00:00,,,owner
1532,1555,2025-12-04,6480.46,2025-12-04 00:00:00,2025-12-04 00:00:00,,,owner
1533,1556,2025-12-07,2154.71,2025-12-07 00:00:00,2025-12-07 00:00:00,,,owner
1534,1557,2025-12-23,5830.42,2025-12-23 00:00:00,2025-12-23 00:00:00,,,owner
1535,1558,2025-12-24,3248.22,2025-12-24 00:00:00,2025-12-24 00:00:00,,,owner
1536,1559,2025-12-26,7303.04,2025-12-26 00:00:00,2025-12-26 00:00:00,,,owner
1537,1560,2025-12-20,8703.76,2025-12-20 00:00:00,2025-12-20 00:00:00,,,owner
1538,1561,2025-12-17,1967.12,2025-12-17 00:00:00,2025-12-17 00:00:00,,,owner
1539,1562,2025-12-20,1261.50,2025-12-20 00:00:00,2025-12-20 00:00:00,,,owner
1540,1563,2025-12-29,10942.28,2025-12-29 00:00:00,2025-12-29 00:00:00,,,owner
1541,1564,2025-12-26,2862.99,2025-12-26 00:00:00,2025-12-26 00:00:00,,,owner
1542,1565,2025-12-10,2722.07,2025-12-10 00:00:00,2025-12-10 00:00:00,,,owner
1543,1566,2025-12-31,6895.50,2025-12-31 00:00:00,2025-12-31 00:00:00,,,owner
1544,1567,2025-12-26,9599.70,2025-12-26 00:00:00,2025-12-26 00:00:00,,,owner
1545,1568,2025-12-05,1432.63,2025-12-05 00:00:00,2025-12-05 00:00:00,,,owner
1546,1569,2025-12-17,3878.98,2025-12-17 00:00:00,2025-12-17 00:00:00,,,owner
1547,1570,2025-12-27,2200.72,2025-12-27 00:00:00,2025-12-27 00:00:00,,,owner
1548,1571,2025-12-31,1644.86,2025-12-31 00:00:00,2025-12-31 00:00:00,,,owner
1549,1572,2026-01-12,5645.41,2026-01-12 00:00:00,2026-01-12 00:00:00,,,owner
1550,1573,2026-01-29,2967.06,2026-01-29 00:00:00,2026-01-29 00:00:00,,,owner
1551,1574,2026-01-04,1266.14,2026-01-04 00:00:00,2026-01-04 00:00:00,,,owner
1552,1575,2026-01-29,5950.06,2026-01-29 00:00:00,2026-01-29 00:00:00,,,owner
1553,1576,2026-01-29,9938.40,2026-01-29 00:00:00,2026-01-29 00:00:00,,,owner
1554,1577,2026-01-28,3175.38,2026-01-28 00:00:00,2026-01-28 00:00:00,,,owner
1555,1578,2026-01-24,3911.30,2026-01-24 00:00:00,2026-01-24 00:00:00,,,owner
1556,1579,2026-01-25,6183.91,2026-01-25 00:00:00,2026-01-25 00:00:00,,,owner
1557,1580,2026-01-16,5124.66,2026-01-16 00:00:00,2026-01-16 00:00:00,,,owner
1558,1581,2026-01-23,4837.45,2026-01-23 00:00:00,2026-01-23 00:00:00,,,owner
1559,1582,2026-01-23,4363.74,2026-01-23 00:00:00,2026-01-23 00:00:00,,,owner
1560,1583,2026-02-05,5817.24,2026-02-05 00:00:00,2026-02-05 00:00:00,,,owner
1561,1584,2026-01-12,4570.21,2026-01-12 00:00:00,2026-01-12 00:00:00,,,owner
1562,1585,2026-01-08,703.27,2026-01-08 00:00:00,2026-01-08 00:00:00,,,owner
1563,1586,2026-01-25,1539.98,2026-01-25 00:00:00,2026-01-25 00:00:00,,,owner
1564,1587,2026-02-08,3422.68,2026-02-08 00:00:00,2026-02-08 00:00:00,,,owner
1565,1588,2026-01-26,4648.85,2026-01-26 00:00:00,2026-01-26 00:00:00,,,owner
1566,1589,2026-01-11,1959.71,2026-01-11 00:00:00,2026-01-11 00:00:00,,,owner
1567,1590,2026-01-24,1451.69,2026-01-24 00:00:00,2026-01-24 00:00:00,,,owner
1568,1591,2026-01-29,2985.74,2026-01-29 00:00:00,2026-01-29 00:00:00,,,owner
1569,1592,2026-01-08,5096.05,2026-01-08 00:00:00,2026-01-08 00:00:00,,,owner
1570,1593,2026-01-03,3405.38,2026-01-03 00:00:00,2026-01-03 00:00:00,,,owner
1571,1594,2026-01-09,3787.96,2026-01-09 00:00:00,2026-01-09 00:00:00,,,owner
1572,1595,2026-01-19,1641.97,2026-01-19 00:00:00,2026-01-19 00:00:00,,,owner
1573,1596,2026-01-28,3443.02,2026-01-28 00:00:00,2026-01-28 00:00:00,,,owner
1574,1597,2026-01-07,2223.11,2026-01-07 00:00:00,2026-01-07 00:00:00,,,owner
1575,1598,2026-01-30,3115.68,2026-01-30 00:00:00,2026-01-30 00:00:00,,,owner
1576,1599,2026-03-06,4437.45,2026-03-06 00:00:00,2026-03-06 00:00:00,,,owner
1577,1600,2026-02-16,2626.22,2026-02-16 00:00:00,2026-02-16 00:00:00,,,owner
1578,1601,2026-02-24,4097.76,2026-02-24 00:00:00,2026-02-24 00:00:00,,,owner
1579,1602,2026-03-06,5281.28,2026-03-06 00:00:00,2026-03-06 00:00:00,,,owner
1580,1603,2026-03-05,3017.17,2026-03-05 00:00:00,2026-03-05 00:00:00,,,owner
1581,1604,2026-02-09,6618.23,2026-02-09 00:00:00,2026-02-09 00:00:00,,,owner
1582,1605,2026-02-18,1132.38,2026-02-18 00:00:00,2026-02-18 00:00:00,,,owner
1583,1606,2026-02-07,2331.50,2026-02-07 00:00:00,2026-02-07 00:00:00,,,owner
1584,1607,2026-02-07,2397.89,2026-02-07 00:00:00,2026-02-07 00:00:00,,,owner
1585,1608,2026-02-26,4224.15,2026-02-26 00:00:00,2026-02-26 00:00:00,,,owner
1586,1609,2026-02-08,5705.47,2026-02-08 00:00:00,2026-02-08 00:00:00,,,owner
1587,1610,2026-02-13,5695.68,2026-02-13 00:00:00,2026-02-13 00:00:00,,,owner
1588,1611,2026-03-05,6851.59,2026-03-05 00:00:00,2026-03-05 00:00:00,,,owner
1589,1612,2026-02-03,9987.77,2026-02-03 00:00:00,2026-02-03 00:00:00,,,owner
1590,1613,2026-02-09,4070.75,2026-02-09 00:00:00,2026-02-09 00:00:00,,,owner
1591,1614,2026-02-24,2128.28,2026-02-24 00:00:00,2026-02-24 00:00:00,,,owner
1592,1615,2026-02-21,4415.86,2026-02-21 00:00:00,2026-02-21 00:00:00,,,owner
1593,1616,2026-02-28,6233.52,2026-02-28 00:00:00,2026-02-28 00:00:00,,,owner
1594,1617,2026-02-19,5387.98,2026-02-19 00:00:00,2026-02-19 00:00:00,,,owner
1595,1618,2026-02-21,2474.79,2026-02-21 00:00:00,2026-02-21 00:00:00,,,owner
1596,1619,2026-02-27,4748.17,2026-02-27 00:00:00,2026-02-27 00:00:00,,,owner
1597,1620,2026-02-17,1869.81,2026-02-17 00:00:00,2026-02-17 00:00:00,,,owner
1598,1621,2026-02-25,6665.46,2026-02-25 00:00:00,2026-02-25 00:00:00,,,owner
1599,1622,2026-03-02,5185.73,2026-03-02 00:00:00,2026-03-02 00:00:00,,,owner
1600,1623,2026-02-05,7352.40,2026-02-05 00:00:00,2026-02-05 00:00:00,,,owner
1601,1624,2026-02-24,786.53,2026-02-24 00:00:00,2026-02-24 00:00:00,,,owner
1602,1625,2026-03-27,4189.15,2026-03-27 00:00:00,2026-03-27 00:00:00,,,owner
1603,1626,2026-03-17,6886.15,2026-03-17 00:00:00,2026-03-17 00:00:00,,,owner
1604,1627,2026-03-06,1107.63,2026-03-06 00:00:00,2026-03-06 00:00:00,,,owner
1605,1628,2026-03-31,1448.46,2026-03-31 00:00:00,2026-03-31 00:00:00,,,owner
1606,1629,2026-03-02,5718.95,2026-03-02 00:00:00,2026-03-02 00:00:00,,,owner
1607,1630,2026-03-04,6161.78,2026-03-04 00:00:00,2026-03-04 00:00:00,,,owner
1608,1631,2026-03-20,2087.74,2026-03-20 00:00:00,2026-03-20 00:00:00,,,owner
1609,1632,2026-04-01,4585.35,2026-04-01 00:00:00,2026-04-01 00:00:00,,,owner
1610,1633,2026-03-11,4237.83,2026-03-11 00:00:00,2026-03-11 00:00:00,,,owner
1611,1634,2026-03-17,4834.98,2026-03-17 00:00:00,2026-03-17 00:00:00,,,owner
1612,1635,2026-03-10,1777.64,2026-03-10 00:00:00,2026-03-10 00:00:00,,,owner
1613,1636,2026-04-09,10119.19,2026-04-09 00:00:00,2026-04-09 00:00:00,,,owner
1614,1637,2026-03-28,1166.94,2026-03-28 00:00:00,2026-03-28 00:00:00,,,owner
1615,1638,2026-03-27,6372.56,2026-03-27 00:00:00,2026-03-27 00:00:00,,,owner
1616,1639,2026-03-18,7936.86,2026-03-18 00:00:00,2026-03-18 00:00:00,,,owner
1617,1640,2026-03-30,1346.96,2026-03-30 00:00:00,2026-03-30 00:00:00,,,owner
1618,1641,2026-03-26,3310.19,2026-03-26 00:00:00,2026-03-26 00:00:00,,,owner
1619,1642,2026-03-20,4028.29,2026-03-20 00:00:00,2026-03-20 00:00:00,,,owner
1620,1643,2026-03-06,2374.90,2026-03-06 00:00:00,2026-03-06 00:00:00,,,owner
1621,1644,2026-03-24,7306.95,2026-03-24 00:00:00,2026-03-24 00:00:00,,,owner
1622,1645,2026-03-07,10339.73,2026-03-07 00:00:00,2026-03-07 00:00:00,,,owner
1623,1646,2026-03-28,7484.69,2026-03-28 00:00:00,2026-03-28 00:00:00,,,owner
1624,1647,2026-04-07,7797.21,2026-04-07 00:00:00,2026-04-07 00:00:00,,,owner
1625,1649,2026-04-13,4124.88,2026-04-13 00:00:00,2026-04-13 00:00:00,,,owner
1626,1650,2026-04-13,5831.36,2026-04-13 00:00:00,2026-04-13 00:00:00,,,owner
1627,1651,2026-04-29,4882.56,2026-04-29 00:00:00,2026-04-29 00:00:00,,,owner
1628,1652,2026-04-12,1954.04,2026-04-12 00:00:00,2026-04-12 00:00:00,,,owner
1629,1653,2026-04-15,2980.61,2026-04-15 00:00:00,2026-04-15 00:00:00,,,owner
1630,1654,2026-04-28,1573.79,2026-04-28 00:00:00,2026-04-28 00:00:00,,,owner
1631,1655,2026-04-17,7870.89,2026-04-17 00:00:00,2026-04-17 00:00:00,,,owner
1632,1656,2026-04-17,5028.96,2026-04-17 00:00:00,2026-04-17 00:00:00,,,owner
1633,1657,2026-04-03,1328.00,2026-04-03 00:00:00,2026-04-03 00:00:00,,,owner
1634,1658,2026-04-05,4618.27,2026-04-05 00:00:00,2026-04-05 00:00:00,,,owner
1635,1659,2026-04-26,2223.15,2026-04-26 00:00:00,2026-04-26 00:00:00,,,owner
1636,1660,2026-04-20,6607.34,2026-04-20 00:00:00,2026-04-20 00:00:00,,,owner
1637,1661,2026-04-27,823.03,2026-04-27 00:00:00,2026-04-27 00:00:00,,,owner
1638,1662,2026-04-18,4654.81,2026-04-18 00:00:00,2026-04-18 00:00:00,,,owner
1639,1663,2026-04-20,3433.73,2026-04-20 00:00:00,2026-04-20 00:00:00,,,owner
1640,1664,2026-04-22,4503.03,2026-04-22 00:00:00,2026-04-22 00:00:00,,,owner
1641,1665,2026-04-06,4066.19,2026-04-06 00:00:00,2026-04-06 00:00:00,,,owner
1642,1666,2026-04-09,5361.49,2026-04-09 00:00:00,2026-04-09 00:00:00,,,owner
1643,1667,2026-04-13,5542.68,2026-04-13 00:00:00,2026-04-13 00:00:00,,,owner
1644,1668,2026-04-19,1909.54,2026-04-19 00:00:00,2026-04-19 00:00:00,,,owner
1645,1669,2026-04-14,5991.52,2026-04-14 00:00:00,2026-04-14 00:00:00,,,owner
1646,1671,2026-04-12,5687.88,2026-04-12 00:00:00,2026-04-12 00:00:00,,,owner
1647,1672,2026-05-07,2102.62,2026-05-07 00:00:00,2026-05-07 00:00:00,,,owner
1648,1673,2026-05-07,3524.32,2026-05-07 00:00:00,2026-05-07 00:00:00,,,owner
1649,1674,2026-05-07,4875.11,2026-05-07 00:00:00,2026-05-07 00:00:00,,,owner
1650,1675,2026-05-07,7018.04,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1651,1676,2026-05-05,2092.60,2026-05-05 00:00:00,2026-05-05 00:00:00,,,owner
1652,1677,2026-05-07,1670.00,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1653,1678,2026-05-06,4330.91,2026-05-06 00:00:00,2026-05-06 00:00:00,,,owner
1654,1679,2026-05-07,6314.35,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1655,1680,2026-05-07,4816.33,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1656,1681,2026-05-02,6176.28,2026-05-02 00:00:00,2026-05-02 00:00:00,,,owner
1657,1682,2026-05-07,3366.75,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1658,1683,2026-05-07,4718.58,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1659,1684,2026-05-06,6532.90,2026-05-06 00:00:00,2026-05-06 00:00:00,,,owner
1660,1685,2026-05-07,4697.27,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1661,1686,2026-05-07,1299.85,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1662,1687,2026-05-04,5948.55,2026-05-04 00:00:00,2026-05-04 00:00:00,,,owner
1663,1688,2026-05-04,6410.32,2026-05-04 00:00:00,2026-05-04 00:00:00,,,owner
1664,1689,2026-05-07,5571.15,2026-05-07 21:28:55,2026-05-07 21:28:55,,,owner
1665,1690,2026-05-05,1628.42,2026-05-05 00:00:00,2026-05-05 00:00:00,,,owner
