transaction_id,billing_id,name,reference_number,transaction_type,category,transaction_date,amount,is_recurring,created_at,updated_at,deleted_at,payment_method,or_number
749,749,Rent Payment - Billing #749,FRNT-MAY2024-749,Credit,Rent Payment,2024-05-01,12028.25,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240501-749
750,750,Rent Payment - Billing #750,FRNT-JUN2024-750,Credit,Rent Payment,2024-06-01,12222.56,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240601-750
751,751,Rent Payment - Billing #751,FRNT-JUL2024-751,Credit,Rent Payment,2024-07-01,11914.65,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240701-751
752,752,Rent Payment - Billing #752,FRNT-AUG2024-752,Credit,Rent Payment,2024-08-01,10919.14,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240801-752
753,753,Move-Out Settlement - Billing #753,FRNT-AUG2024-753,Credit,Rent Payment,2024-08-01,-9430.86,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240801-753
754,754,Rent Payment - Billing #754,FRNT-MAR2024-754,Credit,Rent Payment,2024-03-01,10573.30,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240301-754
755,755,Rent Payment - Billing #755,FRNT-APR2024-755,Credit,Rent Payment,2024-04-01,9921.49,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240401-755
756,756,Rent Payment - Billing #756,FRNT-MAY2024-756,Credit,Rent Payment,2024-05-01,8734.14,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240501-756
757,757,Move-Out Settlement - Billing #757,FRNT-MAY2024-757,Credit,Rent Payment,2024-05-01,-6247.86,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240501-757
758,758,Rent Payment - Billing #758,FRNT-MAR2024-758,Credit,Rent Payment,2024-03-01,13533.95,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240301-758
759,759,Rent Payment - Billing #759,FRNT-APR2024-759,Credit,Rent Payment,2024-04-01,13117.71,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240401-759
760,760,Rent Payment - Billing #760,FRNT-MAY2024-760,Credit,Rent Payment,2024-05-01,12373.18,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240501-760
761,761,Move-Out Settlement - Billing #761,FRNT-MAY2024-761,Credit,Rent Payment,2024-05-01,-9422.82,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240501-761
762,762,Rent Payment - Billing #762,FRNT-APR2024-762,Credit,Rent Payment,2024-04-01,8686.44,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240401-762
763,763,Rent Payment - Billing #763,FRNT-MAY2024-763,Credit,Rent Payment,2024-05-01,9099.06,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240501-763
764,764,Rent Payment - Billing #764,FRNT-JUN2024-764,Credit,Rent Payment,2024-06-01,8570.60,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240601-764
765,765,Move-Out Settlement - Billing #765,FRNT-JUN2024-765,Credit,Rent Payment,2024-06-01,-6639.40,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240601-765
766,766,Move-In Payment - Billing #766,FRNT-MAR2024-766,Credit,Rent Payment,2024-03-01,22130.00,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240301-766
767,767,Rent Payment - Billing #767,FRNT-APR2024-767,Credit,Rent Payment,2024-04-01,12126.55,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240401-767
768,768,Move-Out Settlement - Billing #768,FRNT-APR2024-768,Credit,Rent Payment,2024-04-01,-10503.45,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240401-768
769,769,Rent Payment - Billing #769,FRNT-APR2024-769,Credit,Rent Payment,2024-04-01,14326.55,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240401-769
770,770,Rent Payment - Billing #770,FRNT-MAY2024-770,Credit,Rent Payment,2024-05-01,14600.09,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240501-770
771,771,Rent Payment - Billing #771,FRNT-JUN2024-771,Credit,Rent Payment,2024-06-01,14753.83,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240601-771
772,772,Rent Payment - Billing #772,FRNT-JUL2024-772,Credit,Rent Payment,2024-07-01,15230.69,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240701-772
773,773,Rent Payment - Billing #773,FRNT-AUG2024-773,Credit,Rent Payment,2024-08-01,14580.65,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240801-773
774,774,Rent Payment - Billing #774,FRNT-SEP2024-774,Credit,Rent Payment,2024-09-01,13739.33,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240901-774
775,775,Move-Out Settlement - Billing #775,FRNT-SEP2024-775,Credit,Rent Payment,2024-09-01,-11886.67,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240901-775
776,776,Rent Payment - Billing #776,FRNT-APR2024-776,Credit,Rent Payment,2024-04-01,13482.75,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240401-776
777,777,Rent Payment - Billing #777,FRNT-MAY2024-777,Credit,Rent Payment,2024-05-01,12878.18,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240501-777
778,778,Rent Payment - Billing #778,FRNT-JUN2024-778,Credit,Rent Payment,2024-06-01,12738.38,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240601-778
779,779,Rent Payment - Billing #779,FRNT-JUL2024-779,Credit,Rent Payment,2024-07-01,12775.90,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240701-779
780,780,Rent Payment - Billing #780,FRNT-AUG2024-780,Credit,Rent Payment,2024-08-01,13394.24,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240801-780
781,781,Rent Payment - Billing #781,FRNT-SEP2024-781,Credit,Rent Payment,2024-09-01,12098.01,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240901-781
782,782,Move-Out Settlement - Billing #782,FRNT-SEP2024-782,Credit,Rent Payment,2024-09-01,-9985.99,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240901-782
783,783,Move-In Payment - Billing #783,FRNT-MAR2024-783,Credit,Rent Payment,2024-03-01,22130.00,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240301-783
784,784,Rent Payment - Billing #784,FRNT-APR2024-784,Credit,Rent Payment,2024-04-01,12126.55,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240401-784
785,785,Move-Out Settlement - Billing #785,FRNT-APR2024-785,Credit,Rent Payment,2024-04-01,-10503.45,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240401-785
786,786,Rent Payment - Billing #786,FRNT-MAY2024-786,Credit,Rent Payment,2024-05-01,13552.66,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240501-786
787,787,Move-Out Settlement - Billing #787,FRNT-MAY2024-787,Credit,Rent Payment,2024-05-01,-11539.34,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240501-787
788,788,Rent Payment - Billing #788,FRNT-MAY2024-788,Credit,Rent Payment,2024-05-01,9541.92,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240501-788
789,789,Rent Payment - Billing #789,FRNT-JUN2024-789,Credit,Rent Payment,2024-06-01,8582.61,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240601-789
790,790,Rent Payment - Billing #790,FRNT-JUL2024-790,Credit,Rent Payment,2024-07-01,8037.73,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240701-790
791,791,Move-Out Settlement - Billing #791,FRNT-JUL2024-791,Credit,Rent Payment,2024-07-01,-5898.27,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240701-791
792,792,Rent Payment - Billing #792,FRNT-MAY2024-792,Credit,Rent Payment,2024-05-01,14362.17,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240501-792
793,793,Rent Payment - Billing #793,FRNT-JUN2024-793,Credit,Rent Payment,2024-06-01,14469.31,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240601-793
794,794,Rent Payment - Billing #794,FRNT-JUL2024-794,Credit,Rent Payment,2024-07-01,14399.90,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240701-794
795,795,Rent Payment - Billing #795,FRNT-AUG2024-795,Credit,Rent Payment,2024-08-01,14235.86,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240801-795
796,796,Rent Payment - Billing #796,FRNT-SEP2024-796,Credit,Rent Payment,2024-09-01,14431.51,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240901-796
797,797,Rent Payment - Billing #797,FRNT-OCT2024-797,Credit,Rent Payment,2024-10-01,13267.62,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20241001-797
798,798,Move-Out Settlement - Billing #798,FRNT-OCT2024-798,Credit,Rent Payment,2024-10-01,-11034.38,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20241001-798
799,799,Rent Payment - Billing #799,FRNT-MAY2024-799,Credit,Rent Payment,2024-05-01,11712.65,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Maya,OR-20240501-799
800,800,Rent Payment - Billing #800,FRNT-JUN2024-800,Credit,Rent Payment,2024-06-01,11964.05,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240601-800
801,801,Rent Payment - Billing #801,FRNT-JUL2024-801,Credit,Rent Payment,2024-07-01,11786.62,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240701-801
802,802,Rent Payment - Billing #802,FRNT-AUG2024-802,Credit,Rent Payment,2024-08-01,12505.99,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240801-802
803,803,Rent Payment - Billing #803,FRNT-SEP2024-803,Credit,Rent Payment,2024-09-01,12487.36,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240901-803
804,804,Rent Payment - Billing #804,FRNT-OCT2024-804,Credit,Rent Payment,2024-10-01,11807.99,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20241001-804
805,805,Move-Out Settlement - Billing #805,FRNT-OCT2024-805,Credit,Rent Payment,2024-10-01,-10322.01,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20241001-805
806,806,Rent Payment - Billing #806,FRNT-MAY2024-806,Credit,Rent Payment,2024-05-01,12212.65,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240501-806
807,807,Move-Out Settlement - Billing #807,FRNT-MAY2024-807,Credit,Rent Payment,2024-05-01,-10417.35,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240501-807
808,808,Rent Payment - Billing #808,FRNT-MAY2024-808,Credit,Rent Payment,2024-05-01,14558.02,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Cash,OR-20240501-808
809,809,Rent Payment - Billing #809,FRNT-JUN2024-809,Credit,Rent Payment,2024-06-01,14658.06,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,GCash,OR-20240601-809
810,810,Rent Payment - Billing #810,FRNT-JUL2024-810,Credit,Rent Payment,2024-07-01,14295.78,f,2026-05-07 21:28:50,2026-05-07 21:28:50,,Bank Transfer,OR-20240701-810
811,811,Rent Payment - Billing #811,FRNT-AUG2024-811,Credit,Rent Payment,2024-08-01,14673.32,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240801-811
812,812,Rent Payment - Billing #812,FRNT-SEP2024-812,Credit,Rent Payment,2024-09-01,14676.06,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240901-812
813,813,Rent Payment - Billing #813,FRNT-OCT2024-813,Credit,Rent Payment,2024-10-01,14297.15,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20241001-813
814,814,Move-Out Settlement - Billing #814,FRNT-OCT2024-814,Credit,Rent Payment,2024-10-01,-13188.85,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20241001-814
815,815,Rent Payment - Billing #815,FRNT-MAY2024-815,Credit,Rent Payment,2024-05-01,10533.12,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240501-815
816,816,Rent Payment - Billing #816,FRNT-JUN2024-816,Credit,Rent Payment,2024-06-01,10403.80,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240601-816
817,817,Rent Payment - Billing #817,FRNT-JUL2024-817,Credit,Rent Payment,2024-07-01,10371.60,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240701-817
818,818,Move-Out Settlement - Billing #818,FRNT-JUL2024-818,Credit,Rent Payment,2024-07-01,-8800.40,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240701-818
819,819,Rent Payment - Billing #819,FRNT-MAY2024-819,Credit,Rent Payment,2024-05-01,14172.30,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240501-819
820,820,Rent Payment - Billing #820,FRNT-JUN2024-820,Credit,Rent Payment,2024-06-01,14125.66,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240601-820
821,821,Rent Payment - Billing #821,FRNT-JUL2024-821,Credit,Rent Payment,2024-07-01,13288.28,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240701-821
822,822,Move-Out Settlement - Billing #822,FRNT-JUL2024-822,Credit,Rent Payment,2024-07-01,-11219.72,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240701-822
823,823,Rent Payment - Billing #823,FRNT-JUN2024-823,Credit,Rent Payment,2024-06-01,7696.12,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240601-823
824,824,Move-Out Settlement - Billing #824,FRNT-JUN2024-824,Credit,Rent Payment,2024-06-01,-5459.88,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240601-824
825,825,Rent Payment - Billing #825,FRNT-JUN2024-825,Credit,Rent Payment,2024-06-01,8831.37,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240601-825
826,826,Rent Payment - Billing #826,FRNT-JUL2024-826,Credit,Rent Payment,2024-07-01,9573.71,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240701-826
827,827,Rent Payment - Billing #827,FRNT-AUG2024-827,Credit,Rent Payment,2024-08-01,9899.86,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240801-827
828,828,Rent Payment - Billing #828,FRNT-SEP2024-828,Credit,Rent Payment,2024-09-01,8779.00,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240901-828
829,829,Rent Payment - Billing #829,FRNT-OCT2024-829,Credit,Rent Payment,2024-10-01,9592.53,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20241001-829
830,830,Rent Payment - Billing #830,FRNT-NOV2024-830,Credit,Rent Payment,2024-11-01,7925.37,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20241101-830
831,831,Move-Out Settlement - Billing #831,FRNT-NOV2024-831,Credit,Rent Payment,2024-11-01,-6556.63,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20241101-831
832,832,Rent Payment - Billing #832,FRNT-JUN2024-832,Credit,Rent Payment,2024-06-01,11964.05,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240601-832
833,833,Rent Payment - Billing #833,FRNT-JUL2024-833,Credit,Rent Payment,2024-07-01,11786.62,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240701-833
834,834,Rent Payment - Billing #834,FRNT-AUG2024-834,Credit,Rent Payment,2024-08-01,12505.99,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240801-834
835,835,Rent Payment - Billing #835,FRNT-SEP2024-835,Credit,Rent Payment,2024-09-01,12487.36,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240901-835
836,836,Rent Payment - Billing #836,FRNT-OCT2024-836,Credit,Rent Payment,2024-10-01,11807.99,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20241001-836
837,837,Rent Payment - Billing #837,FRNT-NOV2024-837,Credit,Rent Payment,2024-11-01,11907.18,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20241101-837
838,838,Rent Payment - Billing #838,FRNT-DEC2024-838,Credit,Rent Payment,2024-12-01,12411.08,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20241201-838
839,839,Rent Payment - Billing #839,FRNT-JAN2025-839,Credit,Rent Payment,2025-01-01,11708.32,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20250101-839
840,840,Rent Payment - Billing #840,FRNT-FEB2025-840,Credit,Rent Payment,2025-02-01,11915.61,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20250201-840
841,841,Rent Payment - Billing #841,FRNT-MAR2025-841,Credit,Rent Payment,2025-03-01,12148.97,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20250301-841
842,842,Rent Payment - Billing #842,FRNT-APR2025-842,Credit,Rent Payment,2025-04-01,11916.36,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20250401-842
843,843,Rent Payment - Billing #843,FRNT-MAY2025-843,Credit,Rent Payment,2025-05-01,11658.46,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20250501-843
844,844,Move-Out Settlement - Billing #844,FRNT-MAY2025-844,Credit,Rent Payment,2025-05-01,-10471.54,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20250501-844
845,845,Rent Payment - Billing #845,FRNT-JUN2024-845,Credit,Rent Payment,2024-06-01,12940.76,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240601-845
846,846,Rent Payment - Billing #846,FRNT-JUL2024-846,Credit,Rent Payment,2024-07-01,13542.41,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240701-846
847,847,Rent Payment - Billing #847,FRNT-AUG2024-847,Credit,Rent Payment,2024-08-01,12837.96,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240801-847
848,848,Rent Payment - Billing #848,FRNT-SEP2024-848,Credit,Rent Payment,2024-09-01,12881.82,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240901-848
849,849,Rent Payment - Billing #849,FRNT-OCT2024-849,Credit,Rent Payment,2024-10-01,12934.12,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20241001-849
850,850,Rent Payment - Billing #850,FRNT-NOV2024-850,Credit,Rent Payment,2024-11-01,12496.54,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20241101-850
851,851,Rent Payment - Billing #851,FRNT-DEC2024-851,Credit,Rent Payment,2024-12-01,12962.48,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20241201-851
852,852,Rent Payment - Billing #852,FRNT-JAN2025-852,Credit,Rent Payment,2025-01-01,12633.86,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20250101-852
853,853,Rent Payment - Billing #853,FRNT-FEB2025-853,Credit,Rent Payment,2025-02-01,12485.42,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20250201-853
854,854,Rent Payment - Billing #854,FRNT-MAR2025-854,Credit,Rent Payment,2025-03-01,12830.88,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20250301-854
855,855,Rent Payment - Billing #855,FRNT-APR2025-855,Credit,Rent Payment,2025-04-01,12849.42,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20250401-855
856,856,Rent Payment - Billing #856,FRNT-MAY2025-856,Credit,Rent Payment,2025-05-01,11592.26,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20250501-856
857,857,Move-Out Settlement - Billing #857,FRNT-MAY2025-857,Credit,Rent Payment,2025-05-01,-9703.74,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20250501-857
858,858,Rent Payment - Billing #858,FRNT-JUN2024-858,Credit,Rent Payment,2024-06-01,13442.81,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240601-858
859,859,Rent Payment - Billing #859,FRNT-JUL2024-859,Credit,Rent Payment,2024-07-01,13712.86,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240701-859
860,860,Rent Payment - Billing #860,FRNT-AUG2024-860,Credit,Rent Payment,2024-08-01,13375.61,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240801-860
861,861,Rent Payment - Billing #861,FRNT-SEP2024-861,Credit,Rent Payment,2024-09-01,13557.52,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240901-861
862,862,Rent Payment - Billing #862,FRNT-OCT2024-862,Credit,Rent Payment,2024-10-01,12966.75,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20241001-862
863,863,Rent Payment - Billing #863,FRNT-NOV2024-863,Credit,Rent Payment,2024-11-01,12704.57,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20241101-863
864,864,Move-Out Settlement - Billing #864,FRNT-NOV2024-864,Credit,Rent Payment,2024-11-01,-11887.43,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20241101-864
865,865,Move-In Payment - Billing #865,FRNT-MAY2024-865,Credit,Rent Payment,2024-05-01,25658.00,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240501-865
866,866,Rent Payment - Billing #866,FRNT-JUN2024-866,Credit,Rent Payment,2024-06-01,13845.47,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240601-866
867,867,Move-Out Settlement - Billing #867,FRNT-JUN2024-867,Credit,Rent Payment,2024-06-01,-12312.53,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240601-867
868,868,Rent Payment - Billing #868,FRNT-JUL2024-868,Credit,Rent Payment,2024-07-01,15458.76,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240701-868
869,869,Rent Payment - Billing #869,FRNT-AUG2024-869,Credit,Rent Payment,2024-08-01,15141.04,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240801-869
870,870,Rent Payment - Billing #870,FRNT-SEP2024-870,Credit,Rent Payment,2024-09-01,13667.47,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240901-870
871,871,Move-Out Settlement - Billing #871,FRNT-SEP2024-871,Credit,Rent Payment,2024-09-01,-11676.53,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240901-871
872,872,Rent Payment - Billing #872,FRNT-JUL2024-872,Credit,Rent Payment,2024-07-01,8517.88,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240701-872
873,873,Move-Out Settlement - Billing #873,FRNT-JUL2024-873,Credit,Rent Payment,2024-07-01,-6156.12,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240701-873
874,874,Rent Payment - Billing #874,FRNT-JUL2024-874,Credit,Rent Payment,2024-07-01,12176.92,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20240701-874
875,875,Move-Out Settlement - Billing #875,FRNT-JUL2024-875,Credit,Rent Payment,2024-07-01,-10089.08,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20240701-875
876,876,Rent Payment - Billing #876,FRNT-JUL2024-876,Credit,Rent Payment,2024-07-01,8880.85,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240701-876
877,877,Rent Payment - Billing #877,FRNT-AUG2024-877,Credit,Rent Payment,2024-08-01,8095.88,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20240801-877
878,878,Rent Payment - Billing #878,FRNT-SEP2024-878,Credit,Rent Payment,2024-09-01,8232.96,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20240901-878
879,879,Rent Payment - Billing #879,FRNT-OCT2024-879,Credit,Rent Payment,2024-10-01,8826.20,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20241001-879
880,880,Rent Payment - Billing #880,FRNT-NOV2024-880,Credit,Rent Payment,2024-11-01,8052.98,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20241101-880
881,881,Rent Payment - Billing #881,FRNT-DEC2024-881,Credit,Rent Payment,2024-12-01,8128.36,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Bank Transfer,OR-20241201-881
882,882,Rent Payment - Billing #882,FRNT-JAN2025-882,Credit,Rent Payment,2025-01-01,8178.91,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20250101-882
883,883,Rent Payment - Billing #883,FRNT-FEB2025-883,Credit,Rent Payment,2025-02-01,8165.61,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,GCash,OR-20250201-883
884,884,Rent Payment - Billing #884,FRNT-MAR2025-884,Credit,Rent Payment,2025-03-01,8595.20,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Cash,OR-20250301-884
885,885,Rent Payment - Billing #885,FRNT-APR2025-885,Credit,Rent Payment,2025-04-01,8467.49,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20250401-885
886,886,Rent Payment - Billing #886,FRNT-MAY2025-886,Credit,Rent Payment,2025-05-01,8504.05,f,2026-05-07 21:28:51,2026-05-07 21:28:51,,Maya,OR-20250501-886
