utility_bill_id,unit_id,utility_type,billing_period,total_amount,tenant_count,per_tenant_amount,entered_by,created_at,updated_at,deleted_at
1274,20,electricity,2023-01-01,2012.52,2,1006.26,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1275,20,water,2023-01-01,382.50,2,191.25,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1276,20,electricity,2023-02-01,1864.29,2,932.15,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1277,20,electricity,2023-03-01,1205.03,3,401.68,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1278,20,water,2023-03-01,413.71,3,137.90,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1279,20,electricity,2023-04-01,2339.48,3,779.83,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1280,20,electricity,2023-05-01,2049.60,2,1024.80,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1281,20,electricity,2023-06-01,1635.53,2,817.77,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1282,20,electricity,2023-07-01,2466.89,2,1233.45,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1283,20,water,2023-07-01,337.05,2,168.53,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1284,20,electricity,2023-08-01,1447.17,2,723.59,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1285,20,electricity,2023-09-01,1271.21,2,635.61,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1286,20,water,2023-09-01,293.71,2,146.86,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1287,20,electricity,2023-10-01,1698.04,4,424.51,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1288,20,water,2023-10-01,236.50,4,59.13,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1289,20,electricity,2023-11-01,1845.77,3,615.26,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1290,20,water,2023-11-01,287.47,3,95.82,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1291,20,electricity,2023-12-01,1509.11,2,754.56,4,2026-05-07 21:27:28,2026-05-07 21:27:28,
1292,20,electricity,2024-01-01,1336.34,2,668.17,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1293,20,electricity,2024-02-01,1597.76,2,798.88,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1294,20,electricity,2024-03-01,1955.42,2,977.71,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1295,20,electricity,2024-04-01,2204.00,2,1102.00,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1296,20,water,2024-04-01,228.27,2,114.14,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1297,20,electricity,2024-05-01,2186.01,2,1093.01,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1298,20,electricity,2024-06-01,1881.44,2,940.72,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1299,20,water,2024-06-01,406.96,2,203.48,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1300,20,electricity,2024-07-01,1492.38,2,746.19,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1301,20,water,2024-07-01,452.99,2,226.50,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1302,20,electricity,2024-08-01,1268.86,2,634.43,4,2026-05-07 21:27:29,2026-05-07 21:27:29,
1303,20,electricity,2024-09-01,1415.81,2,707.91,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1304,20,water,2024-09-01,353.35,2,176.68,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1305,20,electricity,2024-10-01,2125.95,3,708.65,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1306,20,electricity,2024-11-01,1492.32,4,373.08,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1307,20,water,2024-11-01,269.54,4,67.39,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1308,20,electricity,2024-12-01,2169.02,5,433.80,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1309,20,water,2024-12-01,315.93,5,63.19,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1310,20,electricity,2025-01-01,2260.05,3,753.35,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1311,20,water,2025-01-01,440.04,3,146.68,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1312,20,electricity,2025-02-01,2172.11,3,724.04,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1313,20,water,2025-02-01,220.55,3,73.52,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1314,20,electricity,2025-03-01,1833.25,4,458.31,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1315,20,water,2025-03-01,292.27,4,73.07,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1316,20,electricity,2025-04-01,1673.70,3,557.90,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1317,20,water,2025-04-01,442.11,3,147.37,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1318,20,electricity,2025-05-01,2023.71,3,674.57,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1319,20,water,2025-05-01,262.69,3,87.56,4,2026-05-07 21:27:30,2026-05-07 21:27:30,
1320,20,electricity,2025-06-01,1587.95,4,396.99,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1321,20,water,2025-06-01,495.01,4,123.75,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1322,20,electricity,2025-07-01,1909.26,3,636.42,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1323,20,water,2025-07-01,343.19,3,114.40,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1324,20,electricity,2025-08-01,1712.90,3,570.97,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1325,20,water,2025-08-01,498.27,3,166.09,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1326,20,electricity,2025-09-01,2424.79,3,808.26,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1327,20,electricity,2025-10-01,1492.80,3,497.60,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1328,20,electricity,2025-11-01,1675.13,3,558.38,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1329,20,electricity,2025-12-01,2344.03,5,468.81,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1330,20,water,2025-12-01,476.96,5,95.39,4,2026-05-07 21:27:31,2026-05-07 21:27:31,
1331,20,electricity,2026-01-01,2428.79,3,809.60,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1332,20,electricity,2026-02-01,2230.89,3,743.63,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1333,20,water,2026-02-01,277.42,3,92.47,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1334,20,electricity,2026-03-01,1240.08,5,248.02,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1335,20,water,2026-03-01,293.49,5,58.70,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1336,20,electricity,2026-04-01,1662.33,5,332.47,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1337,20,water,2026-04-01,331.80,5,66.36,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1338,20,electricity,2026-05-01,1742.87,4,435.72,4,2026-05-07 21:27:32,2026-05-07 21:27:32,
1339,7,electricity,2022-03-01,1963.77,1,1963.77,42,2026-05-07 21:27:32,2026-05-07 21:27:32,
1340,7,water,2022-03-01,241.30,1,241.30,42,2026-05-07 21:27:32,2026-05-07 21:27:32,
1341,7,electricity,2022-04-01,1514.20,1,1514.20,42,2026-05-07 21:27:32,2026-05-07 21:27:32,
1342,7,electricity,2022-05-01,1304.70,1,1304.70,42,2026-05-07 21:27:32,2026-05-07 21:27:32,
1343,7,water,2022-05-01,401.54,1,401.54,42,2026-05-07 21:27:32,2026-05-07 21:27:32,
1344,7,electricity,2022-06-01,1610.33,1,1610.33,42,2026-05-07 21:27:32,2026-05-07 21:27:32,
1345,7,water,2022-06-01,435.47,1,435.47,42,2026-05-07 21:27:32,2026-05-07 21:27:32,
1346,7,electricity,2022-07-01,2190.11,1,2190.11,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1347,7,water,2022-07-01,239.45,1,239.45,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1348,7,electricity,2022-08-01,2076.05,1,2076.05,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1349,7,water,2022-08-01,329.91,1,329.91,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1350,7,electricity,2022-09-01,1324.80,2,662.40,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1351,7,electricity,2022-10-01,2237.23,1,2237.23,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1352,7,water,2022-10-01,251.69,1,251.69,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1353,7,electricity,2022-11-01,1967.17,1,1967.17,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1354,7,water,2022-11-01,411.21,1,411.21,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1355,7,electricity,2022-12-01,2385.01,1,2385.01,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1356,7,water,2022-12-01,355.21,1,355.21,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1357,7,electricity,2023-01-01,1831.44,1,1831.44,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1358,7,water,2023-01-01,298.65,1,298.65,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1359,7,electricity,2023-02-01,2417.28,1,2417.28,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1360,7,water,2023-02-01,469.51,1,469.51,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1361,7,electricity,2023-03-01,1577.74,2,788.87,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1362,7,water,2023-03-01,334.95,2,167.48,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1363,7,electricity,2023-04-01,2140.97,2,1070.49,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1364,7,electricity,2023-05-01,1391.95,1,1391.95,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1365,7,water,2023-05-01,290.88,1,290.88,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1366,7,electricity,2023-06-01,1638.40,1,1638.40,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1367,7,water,2023-06-01,443.99,1,443.99,42,2026-05-07 21:27:33,2026-05-07 21:27:33,
1368,7,electricity,2023-07-01,1881.92,1,1881.92,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1369,7,water,2023-07-01,466.42,1,466.42,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1370,7,electricity,2023-08-01,2269.86,1,2269.86,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1371,7,water,2023-08-01,309.54,1,309.54,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1372,7,electricity,2023-09-01,2215.02,1,2215.02,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1373,7,electricity,2023-10-01,2402.72,1,2402.72,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1374,7,water,2023-10-01,354.24,1,354.24,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1375,7,electricity,2023-11-01,1827.28,1,1827.28,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1376,7,water,2023-11-01,360.56,1,360.56,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1377,7,electricity,2023-12-01,1487.46,1,1487.46,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1378,7,water,2023-12-01,298.12,1,298.12,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1379,7,electricity,2024-01-01,1727.81,1,1727.81,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1380,7,electricity,2024-02-01,1334.65,1,1334.65,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1381,7,water,2024-02-01,368.17,1,368.17,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1382,7,electricity,2024-03-01,1677.58,1,1677.58,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1383,7,electricity,2024-04-01,1308.00,2,654.00,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1384,7,water,2024-04-01,431.82,2,215.91,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1385,7,electricity,2024-05-01,2323.92,1,2323.92,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1386,7,electricity,2024-06-01,1364.61,1,1364.61,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1387,7,electricity,2024-07-01,1639.45,2,819.73,42,2026-05-07 21:27:34,2026-05-07 21:27:34,
1388,7,electricity,2024-08-01,1247.94,1,1247.94,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1389,7,water,2024-08-01,321.67,1,321.67,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1390,7,electricity,2024-09-01,1868.10,1,1868.10,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1391,7,electricity,2024-10-01,1605.50,1,1605.50,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1392,7,electricity,2024-11-01,1462.49,1,1462.49,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1393,7,water,2024-11-01,358.59,1,358.59,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1394,7,electricity,2024-12-01,2418.67,1,2418.67,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1395,7,water,2024-12-01,257.79,1,257.79,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1396,7,electricity,2025-01-01,2310.82,2,1155.41,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1397,7,water,2025-01-01,366.30,2,183.15,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1398,7,electricity,2025-02-01,2377.66,1,2377.66,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1399,7,water,2025-02-01,312.72,1,312.72,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1400,7,electricity,2025-03-01,1809.07,1,1809.07,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1401,7,water,2025-03-01,259.35,1,259.35,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1402,7,electricity,2025-04-01,1441.79,2,720.90,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1403,7,electricity,2025-05-01,1719.87,1,1719.87,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1404,7,electricity,2025-06-01,1600.63,1,1600.63,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1405,7,water,2025-06-01,406.43,1,406.43,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1406,7,electricity,2025-07-01,1863.01,1,1863.01,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1407,7,water,2025-07-01,304.06,1,304.06,42,2026-05-07 21:27:35,2026-05-07 21:27:35,
1408,7,electricity,2025-08-01,2467.27,1,2467.27,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1409,7,water,2025-08-01,214.78,1,214.78,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1410,7,electricity,2025-09-01,1791.98,1,1791.98,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1411,7,electricity,2025-10-01,1269.82,2,634.91,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1412,7,water,2025-10-01,396.33,2,198.17,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1413,7,electricity,2025-11-01,1580.27,1,1580.27,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1414,7,water,2025-11-01,382.67,1,382.67,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1415,7,electricity,2025-12-01,1383.14,1,1383.14,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1416,7,electricity,2026-01-01,1995.24,2,997.62,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1417,7,water,2026-01-01,423.25,2,211.63,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1418,7,electricity,2026-02-01,2422.98,1,2422.98,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1419,7,electricity,2026-03-01,2027.87,1,2027.87,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1420,7,water,2026-03-01,447.63,1,447.63,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1421,7,electricity,2026-04-01,1616.19,1,1616.19,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1422,7,water,2026-04-01,393.97,1,393.97,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1423,7,electricity,2026-05-01,1486.06,1,1486.06,42,2026-05-07 21:27:36,2026-05-07 21:27:36,
1424,10,electricity,2024-03-01,2001.42,2,1000.71,4,2026-05-07 21:27:36,2026-05-07 21:27:36,
1425,10,water,2024-03-01,480.62,2,240.31,4,2026-05-07 21:27:36,2026-05-07 21:27:36,
1426,10,electricity,2024-04-01,1974.50,4,493.63,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1427,10,water,2024-04-01,271.69,4,67.92,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1428,10,electricity,2024-05-01,1942.94,3,647.65,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1429,10,electricity,2024-06-01,1798.10,2,899.05,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1430,10,electricity,2024-07-01,1238.99,2,619.50,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1431,10,water,2024-07-01,204.24,2,102.12,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1432,10,electricity,2024-08-01,2408.04,2,1204.02,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1433,10,water,2024-08-01,473.94,2,236.97,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1434,10,electricity,2024-09-01,2362.96,2,1181.48,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1435,10,water,2024-09-01,481.75,2,240.88,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1436,10,electricity,2024-10-01,1871.93,3,623.98,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1437,10,water,2024-10-01,357.03,3,119.01,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1438,10,electricity,2024-11-01,2213.69,3,737.90,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1439,10,water,2024-11-01,312.85,3,104.28,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1440,10,electricity,2024-12-01,2262.80,2,1131.40,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1441,10,water,2024-12-01,429.36,2,214.68,4,2026-05-07 21:27:37,2026-05-07 21:27:37,
1442,10,electricity,2025-01-01,1286.64,2,643.32,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1443,10,electricity,2025-02-01,2252.98,3,750.99,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1444,10,water,2025-02-01,298.87,3,99.62,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1445,10,electricity,2025-03-01,1934.99,2,967.50,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1446,10,water,2025-03-01,232.94,2,116.47,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1447,10,electricity,2025-04-01,1380.70,2,690.35,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1448,10,water,2025-04-01,322.01,2,161.01,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1449,10,electricity,2025-05-01,1495.35,3,498.45,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1450,10,water,2025-05-01,285.04,3,95.01,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1451,10,electricity,2025-06-01,2001.14,3,667.05,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1452,10,electricity,2025-07-01,1854.89,4,463.72,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1453,10,electricity,2025-08-01,1209.72,4,302.43,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1454,10,electricity,2025-09-01,1313.10,4,328.28,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1455,10,water,2025-09-01,488.36,4,122.09,4,2026-05-07 21:27:38,2026-05-07 21:27:38,
1456,10,electricity,2025-10-01,1901.14,4,475.29,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1457,10,electricity,2025-11-01,1672.38,3,557.46,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1458,10,water,2025-11-01,253.29,3,84.43,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1459,10,electricity,2025-12-01,2439.34,4,609.84,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1460,10,water,2025-12-01,420.33,4,105.08,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1461,10,electricity,2026-01-01,1910.78,4,477.70,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1462,10,electricity,2026-02-01,1499.48,3,499.83,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1463,10,water,2026-02-01,442.22,3,147.41,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1464,10,electricity,2026-03-01,1433.26,3,477.75,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1465,10,electricity,2026-04-01,1484.75,4,371.19,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1466,10,electricity,2026-05-01,1449.76,4,362.44,4,2026-05-07 21:27:39,2026-05-07 21:27:39,
1467,1,electricity,2026-01-01,1203.90,1,1203.90,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1468,1,water,2026-01-01,398.77,1,398.77,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1469,1,electricity,2026-02-01,1566.25,2,783.13,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1470,1,water,2026-02-01,496.34,2,248.17,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1471,1,electricity,2026-03-01,2237.44,1,2237.44,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1472,1,water,2026-03-01,347.24,1,347.24,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1473,1,electricity,2026-04-01,2370.19,1,2370.19,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1474,1,water,2026-04-01,337.06,1,337.06,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1475,1,electricity,2026-05-01,2245.29,1,2245.29,42,2026-05-07 21:27:40,2026-05-07 21:27:40,
1476,18,electricity,2021-08-01,1944.22,1,1944.22,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1477,18,electricity,2021-09-01,2104.29,2,1052.15,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1478,18,water,2021-09-01,454.79,2,227.40,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1479,18,electricity,2021-10-01,1984.58,2,992.29,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1480,18,water,2021-10-01,488.60,2,244.30,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1481,18,electricity,2021-11-01,1842.29,2,921.15,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1482,18,water,2021-11-01,388.24,2,194.12,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1483,18,electricity,2021-12-01,2308.68,1,2308.68,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1484,18,water,2021-12-01,378.86,1,378.86,4,2026-05-07 21:27:40,2026-05-07 21:27:40,
1485,18,electricity,2022-01-01,1995.56,1,1995.56,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1486,18,electricity,2022-02-01,1527.06,1,1527.06,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1487,18,electricity,2022-03-01,1961.39,1,1961.39,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1488,18,water,2022-03-01,490.72,1,490.72,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1489,18,electricity,2022-04-01,2048.98,1,2048.98,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1490,18,electricity,2022-05-01,1614.71,2,807.36,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1491,18,water,2022-05-01,392.85,2,196.43,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1492,18,electricity,2022-06-01,2285.24,2,1142.62,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1493,18,water,2022-06-01,486.26,2,243.13,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1494,18,electricity,2022-07-01,1403.34,1,1403.34,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1495,18,water,2022-07-01,486.32,1,486.32,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1496,18,electricity,2022-08-01,2199.79,1,2199.79,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1497,18,water,2022-08-01,445.46,1,445.46,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1498,18,electricity,2022-09-01,2228.91,1,2228.91,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1499,18,water,2022-09-01,499.89,1,499.89,4,2026-05-07 21:27:41,2026-05-07 21:27:41,
1500,18,electricity,2022-10-01,1230.22,1,1230.22,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1501,18,water,2022-10-01,242.03,1,242.03,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1502,18,electricity,2022-11-01,2266.23,1,2266.23,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1503,18,water,2022-11-01,478.02,1,478.02,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1504,18,electricity,2022-12-01,2319.09,1,2319.09,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1505,18,water,2022-12-01,396.45,1,396.45,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1506,18,electricity,2023-01-01,2173.95,1,2173.95,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1507,18,water,2023-01-01,267.99,1,267.99,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1508,18,electricity,2023-02-01,1729.76,1,1729.76,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1509,18,water,2023-02-01,204.61,1,204.61,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1510,18,electricity,2023-03-01,2126.66,1,2126.66,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1511,18,water,2023-03-01,316.51,1,316.51,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1512,18,electricity,2023-04-01,2063.49,1,2063.49,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1513,18,electricity,2023-05-01,1512.82,1,1512.82,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1514,18,electricity,2023-06-01,1669.09,2,834.55,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1515,18,water,2023-06-01,253.66,2,126.83,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1516,18,electricity,2023-07-01,2146.69,1,2146.69,4,2026-05-07 21:27:42,2026-05-07 21:27:42,
1517,18,electricity,2023-08-01,1791.14,1,1791.14,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1518,18,water,2023-08-01,287.08,1,287.08,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1519,18,electricity,2023-09-01,1877.12,2,938.56,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1520,18,water,2023-09-01,468.19,2,234.10,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1521,18,electricity,2023-10-01,2242.91,1,2242.91,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1522,18,water,2023-10-01,259.48,1,259.48,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1523,18,electricity,2023-11-01,1314.72,1,1314.72,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1524,18,electricity,2023-12-01,1336.97,1,1336.97,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1525,18,water,2023-12-01,284.60,1,284.60,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
