table,data_json
barangays,"{""id"": ""2488"", ""psgc_code"": ""015524032"", ""name"": ""Gatang"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2489"", ""psgc_code"": ""015524033"", ""name"": ""Goliman"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2490"", ""psgc_code"": ""015524034"", ""name"": ""Gomez"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2491"", ""psgc_code"": ""015524035"", ""name"": ""Guilig"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2492"", ""psgc_code"": ""015524036"", ""name"": ""Ican"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2493"", ""psgc_code"": ""015524037"", ""name"": ""Ingalagala"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2494"", ""psgc_code"": ""015524038"", ""name"": ""Lareg-lareg"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2495"", ""psgc_code"": ""015524039"", ""name"": ""Lasip"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2496"", ""psgc_code"": ""015524040"", ""name"": ""Lepa"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2497"", ""psgc_code"": ""015524041"", ""name"": ""Loqueb Este"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2498"", ""psgc_code"": ""015524042"", ""name"": ""Loqueb Norte"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2499"", ""psgc_code"": ""015524043"", ""name"": ""Loqueb Sur"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2500"", ""psgc_code"": ""015524044"", ""name"": ""Lunec"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2501"", ""psgc_code"": ""015524045"", ""name"": ""Mabulitec"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2502"", ""psgc_code"": ""015524047"", ""name"": ""Malimpec"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2503"", ""psgc_code"": ""015524048"", ""name"": ""Manggan-Dampay"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2504"", ""psgc_code"": ""015524049"", ""name"": ""Nancapian"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2505"", ""psgc_code"": ""015524050"", ""name"": ""Nalsian Norte"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2506"", ""psgc_code"": ""015524051"", ""name"": ""Nalsian Sur"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2507"", ""psgc_code"": ""015524053"", ""name"": ""Nansangaan"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2508"", ""psgc_code"": ""015524054"", ""name"": ""Olea"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2509"", ""psgc_code"": ""015524055"", ""name"": ""Pacuan"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2510"", ""psgc_code"": ""015524056"", ""name"": ""Palapar Norte"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2511"", ""psgc_code"": ""015524057"", ""name"": ""Palapar Sur"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2512"", ""psgc_code"": ""015524058"", ""name"": ""Palong"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2513"", ""psgc_code"": ""015524059"", ""name"": ""Pamaranum"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2514"", ""psgc_code"": ""015524060"", ""name"": ""Pasima"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2515"", ""psgc_code"": ""015524061"", ""name"": ""Payar"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2516"", ""psgc_code"": ""015524062"", ""name"": ""Poblacion"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2517"", ""psgc_code"": ""015524063"", ""name"": ""Polong Norte"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2518"", ""psgc_code"": ""015524064"", ""name"": ""Polong Sur"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2519"", ""psgc_code"": ""015524065"", ""name"": ""Potiocan"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2520"", ""psgc_code"": ""015524066"", ""name"": ""San Julian"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2521"", ""psgc_code"": ""015524067"", ""name"": ""Tabo-Sili"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2522"", ""psgc_code"": ""015524068"", ""name"": ""Tobor"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2523"", ""psgc_code"": ""015524069"", ""name"": ""Talospatang"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2524"", ""psgc_code"": ""015524070"", ""name"": ""Taloy"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2525"", ""psgc_code"": ""015524071"", ""name"": ""Taloyan"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2526"", ""psgc_code"": ""015524072"", ""name"": ""Tambac"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2527"", ""psgc_code"": ""015524073"", ""name"": ""Tolonguat"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2528"", ""psgc_code"": ""015524074"", ""name"": ""Tomling"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2529"", ""psgc_code"": ""015524075"", ""name"": ""Umando"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2530"", ""psgc_code"": ""015524076"", ""name"": ""Viado"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2531"", ""psgc_code"": ""015524077"", ""name"": ""Waig"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2532"", ""psgc_code"": ""015524078"", ""name"": ""Warey"", ""city_id"": ""101"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2533"", ""psgc_code"": ""015525002"", ""name"": ""Babasit"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2534"", ""psgc_code"": ""015525003"", ""name"": ""Baguinay"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2535"", ""psgc_code"": ""015525004"", ""name"": ""Baritao"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2536"", ""psgc_code"": ""015525005"", ""name"": ""Bisal"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2537"", ""psgc_code"": ""015525007"", ""name"": ""Bucao"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2538"", ""psgc_code"": ""015525009"", ""name"": ""Cabanbanan"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2539"", ""psgc_code"": ""015525014"", ""name"": ""Calaocan"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2540"", ""psgc_code"": ""015525019"", ""name"": ""Inamotan"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2541"", ""psgc_code"": ""015525023"", ""name"": ""Lelemaan"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2542"", ""psgc_code"": ""015525024"", ""name"": ""Licsi"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2543"", ""psgc_code"": ""015525025"", ""name"": ""Lipit Norte"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2544"", ""psgc_code"": ""015525026"", ""name"": ""Lipit Sur"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2545"", ""psgc_code"": ""015525027"", ""name"": ""Parian"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2546"", ""psgc_code"": ""015525028"", ""name"": ""Matolong"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2547"", ""psgc_code"": ""015525030"", ""name"": ""Mermer"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2548"", ""psgc_code"": ""015525031"", ""name"": ""Nalsian"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2549"", ""psgc_code"": ""015525033"", ""name"": ""Oraan East"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2550"", ""psgc_code"": ""015525034"", ""name"": ""Oraan West"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2551"", ""psgc_code"": ""015525036"", ""name"": ""Pantal"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2552"", ""psgc_code"": ""015525037"", ""name"": ""Pao"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2553"", ""psgc_code"": ""015525039"", ""name"": ""Poblacion"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2554"", ""psgc_code"": ""015525040"", ""name"": ""Pugaro"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2555"", ""psgc_code"": ""015525041"", ""name"": ""San Ramon"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2556"", ""psgc_code"": ""015525042"", ""name"": ""Santa Ines"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2557"", ""psgc_code"": ""015525043"", ""name"": ""Sapang"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2558"", ""psgc_code"": ""015525045"", ""name"": ""Tebuel"", ""city_id"": ""102"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2559"", ""psgc_code"": ""015526001"", ""name"": ""Alitaya"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2560"", ""psgc_code"": ""015526002"", ""name"": ""Amansabina"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2561"", ""psgc_code"": ""015526003"", ""name"": ""Anolid"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2562"", ""psgc_code"": ""015526004"", ""name"": ""Banaoang"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2563"", ""psgc_code"": ""015526005"", ""name"": ""Bantayan"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2564"", ""psgc_code"": ""015526006"", ""name"": ""Bari"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2565"", ""psgc_code"": ""015526007"", ""name"": ""Bateng"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2566"", ""psgc_code"": ""015526008"", ""name"": ""Buenlag"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2567"", ""psgc_code"": ""015526009"", ""name"": ""David"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2568"", ""psgc_code"": ""015526010"", ""name"": ""Embarcadero"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2569"", ""psgc_code"": ""015526011"", ""name"": ""Gueguesangen"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2570"", ""psgc_code"": ""015526012"", ""name"": ""Guesang"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2571"", ""psgc_code"": ""015526013"", ""name"": ""Guiguilonen"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2572"", ""psgc_code"": ""015526014"", ""name"": ""Guilig"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2573"", ""psgc_code"": ""015526015"", ""name"": ""Inlambo"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2574"", ""psgc_code"": ""015526016"", ""name"": ""Lanas"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2575"", ""psgc_code"": ""015526017"", ""name"": ""Landas"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2576"", ""psgc_code"": ""015526018"", ""name"": ""Maasin"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2577"", ""psgc_code"": ""015526019"", ""name"": ""Macayug"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2578"", ""psgc_code"": ""015526020"", ""name"": ""Malabago"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2579"", ""psgc_code"": ""015526021"", ""name"": ""Navaluan"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2580"", ""psgc_code"": ""015526022"", ""name"": ""Nibaliw"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2581"", ""psgc_code"": ""015526023"", ""name"": ""Osiem"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2582"", ""psgc_code"": ""015526024"", ""name"": ""Palua"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2583"", ""psgc_code"": ""015526025"", ""name"": ""Poblacion"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2584"", ""psgc_code"": ""015526026"", ""name"": ""Pogo"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2585"", ""psgc_code"": ""015526027"", ""name"": ""Salaan"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2586"", ""psgc_code"": ""015526028"", ""name"": ""Salay"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2587"", ""psgc_code"": ""015526029"", ""name"": ""Tebag"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2588"", ""psgc_code"": ""015526030"", ""name"": ""Talogtog"", ""city_id"": ""103"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2589"", ""psgc_code"": ""015527001"", ""name"": ""Andangin"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2590"", ""psgc_code"": ""015527002"", ""name"": ""Arellano Street (Pob.)"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2591"", ""psgc_code"": ""015527003"", ""name"": ""Bantay"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2592"", ""psgc_code"": ""015527004"", ""name"": ""Bantocaling"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2593"", ""psgc_code"": ""015527005"", ""name"": ""Baracbac"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2594"", ""psgc_code"": ""015527006"", ""name"": ""Peania Pedania"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2595"", ""psgc_code"": ""015527007"", ""name"": ""Bogtong Bolo"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
barangays,"{""id"": ""2596"", ""psgc_code"": ""015527008"", ""name"": ""Bogtong Bunao"", ""city_id"": ""104"", ""created_at"": ""2026-05-07 21:07:25"", ""updated_at"": ""2026-05-07 21:07:25""}"
